date,entity_id,primary_metric,secondary_metric,value_pool,quality_score,risk_score
2026-01-02,DIG005,49.6,78.8,34143,78.3,75.6
2026-01-02,DIG006,59.0,21.1,76273,62.2,57.6
2026-01-02,DIG007,47.7,43.3,118154,90.1,15.3
2026-01-02,DIG008,52.5,42.5,68378,96.8,23.2
2026-01-02,DIG009,78.1,26.6,140929,64.4,41.2
2026-01-02,DIG010,60.5,25.5,98293,90.4,20.5
2026-01-02,DIG011,51.1,57.1,109295,73.0,48.3
2026-01-02,DIG012,92.6,54.8,181795,65.1,38.2
2026-01-02,DIG013,56.9,41.0,92858,85.7,46.6
2026-01-02,DIG014,75.8,83.2,106671,91.8,51.5
2026-01-02,DIG015,43.8,70.4,85956,90.5,87.8
2026-01-02,DIG016,40.9,42.4,91502,78.0,49.6
2026-01-02,DIG017,89.8,34.8,58595,94.4,9.0
2026-01-02,DIG018,53.7,54.3,178971,88.1,16.8
2026-01-02,DIG019,48.6,68.0,28478,98.0,70.2
2026-01-02,DIG020,92.4,81.7,17321,84.9,68.8
2026-01-02,DIG021,40.2,69.1,101669,89.6,73.5
2026-01-02,DIG022,89.9,76.5,56929,94.6,76.1
2026-01-02,DIG023,48.8,81.2,36663,89.6,33.7
2026-01-02,DIG024,86.5,30.9,178296,92.1,61.2
2026-01-02,DIG025,42.9,73.4,157582,78.4,38.7
2026-01-02,DIG026,57.9,70.2,155090,75.8,94.0
2026-01-02,DIG027,95.6,55.4,82986,92.3,55.9
2026-01-02,DIG028,59.0,67.6,31327,86.2,18.5
2026-01-02,DIG029,79.9,72.9,56187,64.7,51.3
2026-01-02,DIG030,57.5,72.5,183737,93.2,13.3
2026-01-02,DIG031,81.7,80.3,115924,98.4,18.1
2026-01-02,DIG032,67.7,30.2,26114,71.3,53.1
2026-01-02,DIG033,71.9,43.3,164680,94.0,55.9
2026-01-02,DIG034,79.1,41.9,163612,91.9,93.0
2026-01-02,DIG035,73.1,80.3,12468,64.3,46.8
2026-01-02,DIG036,66.4,38.3,142837,76.2,72.5
2026-01-03,DIG001,75.0,52.7,158000,62.8,64.0
2026-01-03,DIG002,94.8,32.2,45348,74.6,14.8
2026-01-03,DIG003,53.4,59.5,23879,76.4,9.3
2026-01-03,DIG004,44.4,66.1,150370,73.1,71.0
2026-01-03,DIG005,69.2,41.4,64358,80.4,63.2
2026-01-03,DIG006,87.2,70.0,54725,91.4,17.2
2026-01-03,DIG007,56.7,31.0,22949,89.2,77.2
2026-01-03,DIG008,94.1,55.6,156656,89.2,34.7
2026-01-03,DIG009,95.9,63.7,85095,73.5,38.3
2026-01-03,DIG010,57.4,73.4,83462,72.9,9.5
2026-01-03,DIG011,84.8,33.4,120439,95.3,89.0
2026-01-03,DIG012,84.4,56.8,68640,64.1,26.7
2026-01-03,DIG013,89.2,46.4,130611,69.7,86.6
2026-01-03,DIG014,66.3,37.4,155054,62.5,37.5
2026-01-03,DIG015,73.8,56.5,134537,76.9,24.9
2026-01-03,DIG016,54.2,34.7,105792,86.9,92.2
2026-01-03,DIG017,71.3,52.4,59926,90.0,25.5
2026-01-03,DIG018,91.7,65.0,10571,80.1,76.8
2026-01-03,DIG019,73.1,46.6,23022,98.8,58.9
2026-01-03,DIG020,64.2,52.8,160211,65.8,77.8
2026-01-03,DIG021,87.0,71.2,8455,69.4,62.9
2026-01-03,DIG022,70.5,39.5,118728,81.5,72.4
2026-01-03,DIG023,77.7,47.7,135979,96.4,48.0
2026-01-03,DIG024,79.2,42.5,55739,73.7,79.7
2026-01-03,DIG025,62.2,27.8,51133,85.7,81.6
2026-01-03,DIG026,50.9,68.4,48344,77.7,50.8
2026-01-03,DIG027,45.4,19.1,9535,70.4,63.1
2026-01-03,DIG028,72.6,34.1,56288,72.6,24.0
2026-01-03,DIG029,73.0,55.1,142674,76.7,11.7
2026-01-03,DIG030,53.8,76.1,79892,82.2,61.7
2026-01-03,DIG031,82.3,79.4,146074,73.8,59.9
2026-01-03,DIG032,43.1,24.1,103399,93.5,82.5
2026-01-03,DIG033,41.6,37.9,40116,84.6,86.6
2026-01-03,DIG034,53.4,38.5,70667,81.0,76.3
2026-01-03,DIG035,45.9,25.7,97004,94.0,76.5
2026-01-03,DIG036,47.3,59.5,156040,72.8,41.4
2026-01-04,DIG001,58.3,24.5,57814,76.6,62.4
2026-01-04,DIG002,46.2,60.5,76272,81.7,73.4
2026-01-04,DIG003,58.1,31.3,133124,84.6,47.9
2026-01-04,DIG004,83.7,76.6,21059,72.1,55.4
2026-01-04,DIG005,90.1,19.2,70053,68.4,21.7
2026-01-04,DIG006,76.9,42.3,132136,84.1,51.9
2026-01-04,DIG007,68.9,18.3,93462,82.8,64.2
2026-01-04,DIG008,71.5,39.7,39703,63.2,89.4
2026-01-04,DIG009,73.9,59.3,84629,97.5,78.5
2026-01-04,DIG010,48.5,81.1,125388,84.8,72.4
2026-01-04,DIG011,45.2,38.3,41247,93.6,31.7
2026-01-04,DIG012,74.6,18.9,11018,96.7,92.5
2026-01-04,DIG013,97.0,45.4,77372,88.8,15.4
2026-01-04,DIG014,68.2,68.0,183587,89.2,24.5
2026-01-04,DIG015,96.0,47.0,73475,65.8,40.0
2026-01-04,DIG016,74.9,58.9,7536,93.8,54.4
2026-01-04,DIG017,94.5,65.6,120974,66.2,81.9
2026-01-04,DIG018,44.3,55.4,37420,73.2,37.9
2026-01-04,DIG019,85.0,53.9,157131,66.4,91.5
2026-01-04,DIG020,40.5,36.9,6067,96.0,57.1
2026-01-04,DIG021,49.0,53.3,55269,68.0,72.0
2026-01-04,DIG022,56.7,19.6,73895,75.0,73.4
2026-01-04,DIG023,64.3,56.5,178131,70.0,22.3
2026-01-04,DIG024,80.6,57.4,65415,83.5,26.9
2026-01-04,DIG025,93.9,81.2,7153,90.2,17.0
2026-01-04,DIG026,72.4,32.7,63920,80.8,86.5
2026-01-04,DIG027,83.8,45.0,68446,84.0,36.8
2026-01-04,DIG028,91.8,29.7,80610,68.7,34.0
2026-01-04,DIG029,51.7,33.5,182880,63.5,85.3
2026-01-04,DIG030,44.0,30.1,21206,86.8,27.5
2026-01-04,DIG031,53.3,50.2,105870,78.1,59.4
2026-01-04,DIG032,84.0,63.2,21091,72.7,25.8
2026-01-04,DIG033,61.0,55.4,50115,95.0,56.9
2026-01-04,DIG034,75.5,22.1,183978,95.9,84.9
2026-01-04,DIG035,65.5,25.0,61098,89.3,90.0
2026-01-04,DIG036,49.5,33.1,140442,83.2,56.5
2026-01-05,DIG001,83.8,28.5,4100,73.7,50.8
2026-01-05,DIG002,67.5,35.2,88031,79.0,47.8
2026-01-05,DIG003,61.1,26.2,126168,63.2,67.3
2026-01-05,DIG004,78.6,47.1,141489,62.1,28.8
2026-01-05,DIG005,90.6,31.4,47695,74.4,76.9
2026-01-05,DIG006,94.0,71.4,43033,84.9,41.8
2026-01-05,DIG007,70.4,59.0,8939,79.8,92.9
2026-01-05,DIG008,70.6,68.5,173579,84.7,52.9
2026-01-05,DIG009,54.1,68.3,136856,84.7,47.7
2026-01-05,DIG010,96.9,61.6,125782,65.9,11.8
2026-01-05,DIG011,55.3,83.6,135267,62.6,81.2
2026-01-05,DIG012,56.2,63.3,172657,66.5,51.1
2026-01-05,DIG013,93.7,66.6,110514,64.9,15.1
2026-01-05,DIG014,64.1,71.2,93942,65.9,75.0
2026-01-05,DIG015,44.4,41.5,152725,81.1,72.2
2026-01-05,DIG016,52.6,79.9,146132,66.4,14.7
2026-01-05,DIG017,47.6,43.9,100822,66.0,74.4
2026-01-05,DIG018,47.7,40.0,5560,98.3,20.9
2026-01-05,DIG019,70.3,37.5,51561,68.8,60.5
2026-01-05,DIG020,40.2,80.7,19973,87.7,14.7
2026-01-05,DIG021,94.5,26.4,167121,68.3,87.0
2026-01-05,DIG022,75.7,72.9,93088,81.7,39.9
2026-01-05,DIG023,59.1,39.7,104321,84.9,15.4
2026-01-05,DIG024,94.7,21.7,92831,84.8,39.8
2026-01-05,DIG025,76.5,47.6,141197,96.0,84.0
2026-01-05,DIG026,84.1,68.6,135200,67.5,52.8
2026-01-05,DIG027,65.8,60.5,85027,71.0,22.5
2026-01-05,DIG028,92.5,32.0,73394,80.5,9.7
2026-01-05,DIG029,89.9,41.5,167591,67.4,82.2
2026-01-05,DIG030,64.5,67.3,81149,74.0,24.0
2026-01-05,DIG031,64.9,79.1,106561,64.5,60.5
2026-01-05,DIG032,80.2,35.1,35807,83.3,81.1
2026-01-05,DIG033,76.1,56.8,86919,65.6,46.4
2026-01-05,DIG034,70.1,69.6,64151,74.6,50.3
2026-01-05,DIG035,59.6,42.7,147911,98.7,73.1
2026-01-05,DIG036,68.9,82.6,78555,97.0,88.5
2026-01-06,DIG001,41.2,45.8,69568,63.8,62.7
2026-01-06,DIG002,76.3,81.1,184511,65.0,71.5
2026-01-06,DIG003,90.1,33.3,151958,65.3,67.3
2026-01-06,DIG004,88.4,49.5,98016,79.7,86.9
2026-01-06,DIG005,90.6,18.3,6536,68.1,36.7
2026-01-06,DIG006,49.7,27.6,122623,72.9,14.2
2026-01-06,DIG007,78.5,43.6,55455,83.0,78.0
2026-01-06,DIG008,89.2,60.7,34524,90.0,21.7
2026-01-06,DIG009,53.4,43.8,156362,62.1,57.1
2026-01-06,DIG010,80.3,61.9,153330,91.5,86.8
2026-01-06,DIG011,86.8,78.1,74658,76.6,33.2
2026-01-06,DIG012,40.6,65.6,78514,86.2,18.0
2026-01-06,DIG013,77.3,68.5,96930,70.3,93.4
2026-01-06,DIG014,47.3,83.7,49374,75.8,16.8
2026-01-06,DIG015,42.3,55.3,150284,89.6,91.1
2026-01-06,DIG016,71.8,31.6,3802,80.8,49.0
2026-01-06,DIG017,60.5,52.6,38292,74.7,39.2
2026-01-06,DIG018,69.7,81.9,101847,76.9,86.2
2026-01-06,DIG019,50.9,61.2,66048,90.3,62.0
2026-01-06,DIG020,62.5,62.6,138385,97.9,85.0
2026-01-06,DIG021,70.3,31.9,171284,84.6,16.7
2026-01-06,DIG022,42.5,22.7,104146,80.3,47.9
2026-01-06,DIG023,91.9,67.9,152039,73.7,79.7
2026-01-06,DIG024,40.4,33.2,116978,97.2,44.3
2026-01-06,DIG025,41.2,48.0,184485,73.7,19.3
2026-01-06,DIG026,53.0,66.6,69355,84.1,25.5
2026-01-06,DIG027,75.4,30.7,148416,87.7,59.4
2026-01-06,DIG028,80.1,57.8,32518,73.6,87.9
2026-01-06,DIG029,77.7,45.7,28703,67.1,54.2
2026-01-06,DIG030,62.3,69.0,84758,76.8,38.6
2026-01-06,DIG031,52.8,38.1,79458,80.7,62.9
2026-01-06,DIG032,63.5,31.1,39222,67.8,19.0
2026-01-06,DIG033,80.9,46.3,122719,74.5,77.1
2026-01-06,DIG034,48.0,39.6,50606,62.5,62.9
2026-01-06,DIG035,49.8,74.8,72259,66.4,13.6
2026-01-06,DIG036,75.2,55.8,184833,95.0,8.3
2026-01-07,DIG001,52.8,66.3,155885,94.4,64.9
2026-01-07,DIG002,48.8,18.7,96041,69.6,62.2
2026-01-07,DIG003,84.1,29.2,130510,79.9,61.9
2026-01-07,DIG004,56.2,25.9,97048,79.0,71.6
2026-01-07,DIG005,53.4,58.9,85716,92.1,76.3
2026-01-07,DIG006,79.8,24.3,129285,87.6,53.1
2026-01-07,DIG007,90.9,67.2,3639,68.4,88.7
2026-01-07,DIG008,87.5,83.2,26959,74.5,47.9
2026-01-07,DIG009,54.6,40.2,12842,80.9,86.9
2026-01-07,DIG010,73.0,76.7,139431,72.5,25.0
2026-01-07,DIG011,63.8,56.2,70175,95.9,34.4
2026-01-07,DIG012,68.8,49.2,34905,70.9,42.1
2026-01-07,DIG013,60.8,50.5,58293,81.5,9.5
2026-01-07,DIG014,68.1,66.1,164915,93.8,79.1
2026-01-07,DIG015,49.7,42.2,169590,63.6,13.0
2026-01-07,DIG016,78.5,46.6,12356,85.8,27.2
2026-01-07,DIG017,84.5,79.2,131467,71.4,71.3
2026-01-07,DIG018,95.3,30.2,172007,79.0,49.4
2026-01-07,DIG019,45.2,35.0,141083,83.2,50.9
2026-01-07,DIG020,95.3,48.2,164836,80.7,74.6
2026-01-07,DIG021,93.3,33.7,72552,83.9,24.8
2026-01-07,DIG022,60.5,44.0,132425,62.8,43.1
2026-01-07,DIG023,92.0,80.8,11179,93.7,86.1
2026-01-07,DIG024,54.3,73.1,161099,94.8,37.0
2026-01-07,DIG025,53.8,44.9,149359,74.2,72.9
2026-01-07,DIG026,72.5,61.1,85379,80.4,90.1
2026-01-07,DIG027,76.4,33.2,16190,62.9,24.8
2026-01-07,DIG028,84.5,55.0,145976,71.8,23.7
2026-01-07,DIG029,49.2,35.2,102330,97.1,49.7
2026-01-07,DIG030,69.7,62.7,15166,76.2,37.1
2026-01-07,DIG031,70.3,34.4,141811,86.2,18.8
2026-01-07,DIG032,50.5,79.1,81696,91.1,19.4
2026-01-07,DIG033,54.6,62.2,106888,62.6,38.6
2026-01-07,DIG034,67.7,26.8,154026,96.5,69.7
2026-01-07,DIG035,66.0,28.6,7114,76.1,28.1
2026-01-07,DIG036,40.1,46.3,157104,89.9,28.5
2026-01-08,DIG001,57.2,67.1,106488,78.6,44.3
2026-01-08,DIG002,86.0,42.4,167370,82.5,30.1
2026-01-08,DIG003,82.4,78.3,149190,77.0,80.1
2026-01-08,DIG004,92.0,20.4,103573,64.3,86.5
2026-01-08,DIG005,78.9,46.6,61122,70.9,51.7
2026-01-08,DIG006,78.7,49.3,121089,68.7,21.2
2026-01-08,DIG007,94.2,36.4,131319,65.4,75.4
2026-01-08,DIG008,96.4,22.3,65446,78.2,15.5
2026-01-08,DIG009,75.6,35.4,37863,79.8,22.4
2026-01-08,DIG010,92.8,20.4,130869,83.9,77.9
2026-01-08,DIG011,50.1,48.4,118521,66.0,77.0
2026-01-08,DIG012,70.0,30.2,39394,84.5,26.3
2026-01-08,DIG013,96.6,27.7,31789,89.5,87.6
2026-01-08,DIG014,41.7,36.1,36006,98.8,63.1
2026-01-08,DIG015,85.6,74.2,152546,92.6,63.6
2026-01-08,DIG016,55.7,39.3,72524,93.4,25.4
2026-01-08,DIG017,79.9,49.3,184260,68.4,14.5
2026-01-08,DIG018,85.8,44.9,119656,74.8,20.9
2026-01-08,DIG019,85.6,68.5,14576,96.3,39.1
2026-01-08,DIG020,51.3,49.9,157239,79.6,61.6
2026-01-08,DIG021,95.2,80.5,96106,92.6,54.4
2026-01-08,DIG022,66.0,45.8,96004,69.5,36.2
2026-01-08,DIG023,42.2,33.0,44896,76.8,39.6
2026-01-08,DIG024,40.7,66.1,89061,70.6,70.8
2026-01-08,DIG025,96.1,73.8,9497,67.6,56.9
2026-01-08,DIG026,96.0,57.3,42699,66.1,48.8
2026-01-08,DIG027,48.8,27.6,36994,77.4,26.1
2026-01-08,DIG028,49.0,75.3,149035,87.1,22.6
2026-01-08,DIG029,79.5,63.3,82843,84.9,32.3
2026-01-08,DIG030,44.9,48.9,41035,91.0,91.4
2026-01-08,DIG031,93.9,47.2,147762,90.2,21.4
2026-01-08,DIG032,96.0,57.7,37329,98.7,43.5
2026-01-08,DIG033,82.3,49.5,74501,94.1,36.3
2026-01-08,DIG034,44.9,24.5,95410,84.4,64.9
2026-01-08,DIG035,63.0,83.1,116844,91.1,92.0
2026-01-08,DIG036,53.1,26.2,125627,91.7,31.4
2026-01-09,DIG001,89.9,19.3,148045,97.1,23.4
2026-01-09,DIG002,69.2,70.1,117369,70.5,79.5
2026-01-09,DIG003,83.2,43.1,95614,64.5,61.6
2026-01-09,DIG004,49.7,50.7,164952,97.7,13.3
2026-01-09,DIG005,54.4,81.5,76855,79.4,76.8
2026-01-09,DIG006,59.7,60.1,171750,71.3,89.5
2026-01-09,DIG007,51.5,80.5,20030,71.3,60.9
2026-01-09,DIG008,93.3,33.4,157707,77.5,28.5
2026-01-09,DIG009,67.1,54.8,34004,89.8,73.4
2026-01-09,DIG010,45.4,56.3,129029,71.5,63.8
2026-01-09,DIG011,50.1,51.2,3431,90.8,37.0
2026-01-09,DIG012,91.2,80.9,87760,80.4,59.6
2026-01-09,DIG013,60.0,39.4,153589,71.9,93.8
2026-01-09,DIG014,50.5,70.9,112201,90.2,65.6
2026-01-09,DIG015,60.2,65.0,57549,77.6,60.3
2026-01-09,DIG016,49.5,20.0,11390,74.7,38.4
2026-01-09,DIG017,76.2,22.9,125877,63.6,75.3
2026-01-09,DIG018,58.7,61.2,57884,91.0,64.3
2026-01-09,DIG019,80.3,27.6,60582,94.0,22.7
2026-01-09,DIG020,70.1,55.5,42486,74.6,65.5
2026-01-09,DIG021,55.7,18.2,134429,88.8,63.2
2026-01-09,DIG022,89.5,50.7,54778,64.5,14.1
2026-01-09,DIG023,57.9,39.3,21003,90.5,93.1
2026-01-09,DIG024,63.4,30.0,177641,86.5,51.0
2026-01-09,DIG025,93.7,70.1,92359,79.8,30.1
2026-01-09,DIG026,55.6,21.1,53984,71.7,65.2
2026-01-09,DIG027,85.2,42.1,181962,63.0,50.3
2026-01-09,DIG028,80.6,42.1,135721,75.1,75.9
2026-01-09,DIG029,86.8,79.0,43093,63.6,59.0
2026-01-09,DIG030,52.9,32.0,156291,81.2,22.9
2026-01-09,DIG031,67.5,21.3,7349,67.7,22.5
2026-01-09,DIG032,70.7,48.3,165152,84.2,39.3
2026-01-09,DIG033,96.1,64.3,56799,78.3,76.7
2026-01-09,DIG034,43.3,47.5,162553,73.2,28.0
2026-01-09,DIG035,84.6,41.7,82771,62.9,19.6
2026-01-09,DIG036,52.6,49.8,153914,62.9,16.3
2026-01-10,DIG001,86.2,57.7,14633,72.8,60.1
2026-01-10,DIG002,63.6,25.5,50261,77.9,68.6
2026-01-10,DIG003,57.5,74.4,18515,77.2,57.6
2026-01-10,DIG004,49.1,40.3,102268,69.7,24.4
2026-01-10,DIG005,53.5,83.1,85176,88.0,32.6
2026-01-10,DIG006,64.2,46.4,154025,84.3,81.5
2026-01-10,DIG007,79.0,47.3,143351,62.9,25.9
2026-01-10,DIG008,58.8,29.8,117625,91.4,61.6
2026-01-10,DIG009,90.2,40.1,178431,66.1,41.7
2026-01-10,DIG010,83.4,78.7,56682,96.1,16.5
2026-01-10,DIG011,52.5,43.5,167851,99.0,18.6
2026-01-10,DIG012,70.8,78.1,151963,92.6,17.5
2026-01-10,DIG013,53.8,48.8,6115,86.8,79.2
2026-01-10,DIG014,60.2,51.4,6734,69.8,30.1
2026-01-10,DIG015,82.8,57.1,132865,63.8,68.6
2026-01-10,DIG016,83.2,27.9,114423,69.5,21.5
2026-01-10,DIG017,72.7,47.3,140447,97.7,93.8
2026-01-10,DIG018,77.9,58.8,113238,64.9,55.0
2026-01-10,DIG019,61.0,55.2,27842,88.6,47.3
2026-01-10,DIG020,44.6,24.7,121468,76.9,9.7
2026-01-10,DIG021,46.6,26.6,112558,68.2,12.3
2026-01-10,DIG022,82.8,82.9,126254,65.1,70.1
2026-01-10,DIG023,90.1,53.8,5433,79.2,87.2
2026-01-10,DIG024,50.8,28.2,143244,93.4,64.7
2026-01-10,DIG025,83.0,56.2,79912,97.5,50.5
2026-01-10,DIG026,72.0,82.3,91966,77.6,18.1
2026-01-10,DIG027,49.2,64.5,50263,79.9,12.5
2026-01-10,DIG028,60.3,31.2,182544,83.8,10.5
2026-01-10,DIG029,60.5,65.9,180285,91.0,67.2
2026-01-10,DIG030,50.1,60.5,18987,97.9,50.6
2026-01-10,DIG031,85.6,48.5,20713,81.7,68.3
2026-01-10,DIG032,59.1,80.4,153385,67.4,28.6
2026-01-10,DIG033,58.0,23.7,162873,71.1,92.2
2026-01-10,DIG034,93.5,75.4,35768,87.4,89.1
2026-01-10,DIG035,76.2,32.8,112388,67.8,16.6
2026-01-10,DIG036,81.0,65.0,137614,87.2,48.8
2026-01-11,DIG001,96.7,44.7,100886,91.5,50.8
2026-01-11,DIG002,78.1,32.6,183204,84.0,29.3
2026-01-11,DIG003,46.6,29.4,5732,63.5,49.1
2026-01-11,DIG004,72.8,53.2,94961,95.7,67.9
2026-01-11,DIG005,53.0,47.6,104591,97.1,84.5
2026-01-11,DIG006,65.0,47.1,131578,96.3,47.4
2026-01-11,DIG007,75.5,77.0,135646,78.8,26.2
2026-01-11,DIG008,66.6,51.8,162937,74.6,50.2
2026-01-11,DIG009,96.6,47.0,113977,86.3,48.8
2026-01-11,DIG010,74.2,64.8,72729,67.8,59.3
2026-01-11,DIG011,46.3,80.4,139575,97.9,20.0
2026-01-11,DIG012,48.7,67.3,164006,90.2,61.7
2026-01-11,DIG013,89.8,68.6,163183,87.2,62.2
2026-01-11,DIG014,96.9,20.3,53774,96.1,68.7
2026-01-11,DIG015,82.5,62.2,28731,95.7,88.7
2026-01-11,DIG016,72.5,38.9,97632,67.5,20.2
2026-01-11,DIG017,41.7,83.8,89075,62.2,41.3
2026-01-11,DIG018,75.1,48.8,10886,67.8,68.3
2026-01-11,DIG019,63.2,74.6,146509,71.2,68.1
2026-01-11,DIG020,93.0,24.9,143020,73.4,14.7
2026-01-11,DIG021,80.4,39.6,83719,85.1,52.4
2026-01-11,DIG022,43.5,82.3,59445,94.9,69.4
2026-01-11,DIG023,51.8,22.4,54359,95.1,16.4
2026-01-11,DIG024,95.0,48.7,26559,98.0,18.5
2026-01-11,DIG025,71.7,82.7,55516,73.4,61.6
2026-01-11,DIG026,75.8,27.8,93079,80.9,85.8
2026-01-11,DIG027,63.5,63.9,11975,82.8,75.6
2026-01-11,DIG028,81.0,18.7,35378,68.6,76.7
2026-01-11,DIG029,53.6,32.1,23167,67.7,9.3
2026-01-11,DIG030,89.3,27.3,171499,81.2,87.0
2026-01-11,DIG031,63.2,25.5,154075,88.2,87.2
2026-01-11,DIG032,62.9,19.4,141842,66.8,9.1
2026-01-11,DIG033,49.4,78.8,148423,99.0,37.9
2026-01-11,DIG034,89.6,46.5,108440,98.9,47.2
2026-01-11,DIG035,73.8,47.8,23014,69.6,89.0
2026-01-11,DIG036,49.2,34.9,161574,93.5,8.8
2026-01-12,DIG001,56.6,83.7,158589,63.5,36.0
2026-01-12,DIG002,83.4,42.3,14434,74.4,64.9
2026-01-12,DIG003,60.8,75.0,63113,89.0,8.6
2026-01-12,DIG004,89.3,29.6,66248,76.1,17.3
2026-01-12,DIG005,56.6,80.7,153933,70.0,91.7
2026-01-12,DIG006,40.7,55.8,114110,62.1,31.6
2026-01-12,DIG007,71.4,41.0,133152,63.4,70.7
2026-01-12,DIG008,50.0,72.9,167729,72.7,73.7
2026-01-12,DIG009,75.3,48.6,77784,69.6,28.6
2026-01-12,DIG010,76.0,60.5,35548,74.2,72.5
2026-01-12,DIG011,94.5,48.2,32100,85.3,15.3
2026-01-12,DIG012,71.5,81.8,20012,89.0,76.6
2026-01-12,DIG013,51.6,72.1,119259,65.5,89.2
2026-01-12,DIG014,60.2,68.5,13385,84.2,76.8
2026-01-12,DIG015,92.1,47.9,117334,78.8,64.8
2026-01-12,DIG016,95.0,21.5,60738,76.9,82.6
2026-01-12,DIG017,86.2,47.4,150789,64.1,37.6
2026-01-12,DIG018,59.6,26.5,81204,97.4,14.0
2026-01-12,DIG019,94.8,68.8,140419,85.8,59.7
2026-01-12,DIG020,63.6,39.0,167116,63.2,52.2
2026-01-12,DIG021,58.7,83.4,12417,84.9,79.4
2026-01-12,DIG022,43.4,38.7,152899,95.4,83.8
2026-01-12,DIG023,42.7,73.3,150506,79.1,88.1
2026-01-12,DIG024,73.9,18.3,155672,73.6,38.2
2026-01-12,DIG025,68.6,62.1,119015,75.0,52.4
2026-01-12,DIG026,55.8,83.3,91345,76.5,31.3
2026-01-12,DIG027,92.6,57.6,33212,96.0,17.3
2026-01-12,DIG028,54.7,43.2,156211,77.3,28.7
2026-01-12,DIG029,89.4,69.9,80393,63.3,71.5
2026-01-12,DIG030,66.2,59.0,7669,90.8,72.5
2026-01-12,DIG031,72.3,38.5,161047,91.0,91.6
2026-01-12,DIG032,47.1,37.0,118633,78.2,52.3
2026-01-12,DIG033,92.2,63.9,31652,86.5,71.4
2026-01-12,DIG034,91.9,20.2,164256,67.6,52.1
2026-01-12,DIG035,87.2,46.5,181241,95.3,48.4
2026-01-12,DIG036,63.5,30.8,138597,81.2,58.7
2026-01-13,DIG001,82.5,57.5,73763,92.9,10.4
2026-01-13,DIG002,65.0,83.2,83578,92.7,11.0
2026-01-13,DIG003,77.9,64.7,157452,63.8,77.1
2026-01-13,DIG004,57.5,23.7,36253,76.0,53.9
2026-01-13,DIG005,80.6,78.4,48508,76.1,27.4
2026-01-13,DIG006,67.1,29.4,174779,98.6,30.8
2026-01-13,DIG007,73.6,68.0,83593,91.6,83.6
2026-01-13,DIG008,94.6,60.9,148851,82.3,45.0
2026-01-13,DIG009,88.9,29.2,85768,72.9,38.2
2026-01-13,DIG010,88.3,32.7,75718,89.0,82.0
2026-01-13,DIG011,55.1,67.0,62666,63.3,26.6
2026-01-13,DIG012,87.9,54.0,31045,84.9,60.9
2026-01-13,DIG013,47.5,57.6,25307,72.6,82.8
2026-01-13,DIG014,77.7,63.4,45181,66.0,23.7
2026-01-13,DIG015,59.5,81.4,8441,66.9,67.3
2026-01-13,DIG016,69.5,69.7,46499,66.8,15.8
2026-01-13,DIG017,76.3,79.3,74626,83.3,93.2
